PURCHASE_ORDER_LINE_ID,PURCHASE_ORDER_ID,ORDER_DATE,ORDER_STATUS,BUYER_NAME,SUPPLIER_ID,SUPPLIER_NAME,SUPPLIER_CITY,SUPPLIER_STATE,PRODUCT_ID,PRODUCT_NAME,PROCUREMENT_TYPE,ORDERED_QUANTITY,RECEIVED_QUANTITY,UNIT_PRICE,STANDARD_UNIT_PRICE,PROMISED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,INSPECTION_DATE,INSPECTED_QUANTITY,REJECTED_QUANTITY,DEFECT_CATEGORY,ORDER_LINE_VALUE,PRICE_VARIANCE_AMOUNT,DAYS_LATE,IS_ON_TIME,DEFECT_RATE_PCT,OPEN_ORDER_EXPOSURE
PO-10822-L01,PO-10822,2025-08-15,CLOSED,Jordan Lee,Elementum SCI,Elementum SCI,,,50-0080,"Gasket, Screen, 3.5in",MTS,96,96,192.75,194.30,2025-09-20,2025-09-21,2025-09-22,96,0,,18504.00,-148.80,1,0,0.00,0.00
PO-10822-L02,PO-10822,2025-08-15,CLOSED,Jordan Lee,Elementum SCI,Elementum SCI,,,20-0004,"GPS, Rear Assembly",MTS,197,197,49.05,48.90,2025-09-27,2025-10-03,2025-10-04,197,6,DIMENSIONAL,9662.85,29.55,6,0,3.05,0.00
PO-10822-L03,PO-10822,2025-08-15,CLOSED,Jordan Lee,Elementum SCI,Elementum SCI,,,40-0038,GPS Micro controller,OTS,298,298,129.79,128.00,2025-09-03,2025-09-14,2025-09-15,298,3,ELECTRICAL,38677.42,533.42,11,0,1.01,0.00
PO-11822-L01,PO-11822,2025-08-15,CLOSED,Jordan Lee,Non Enim Electronics,Non Enim Electronics,,,40-0055,220k Resistor,OTS,958,958,105.01,110.30,2025-09-28,2025-10-07,2025-10-08,958,0,,100599.58,-5067.82,9,0,0.00,0.00
PO-11822-L02,PO-11822,2025-08-15,CLOSED,Jordan Lee,Non Enim Electronics,Non Enim Electronics,,,40-0063,Exclusive Or Gate single,OTS,108,108,182.39,189.40,2025-09-04,2025-09-02,2025-09-03,108,6,DIMENSIONAL,19698.12,-757.08,-2,1,5.56,0.00
PO-11822-L03,PO-11822,2025-08-15,CLOSED,Jordan Lee,Non Enim Electronics,Non Enim Electronics,,,40-0071,Millmax 0666 Socket for 0.020 pins,OTS,209,209,68.18,70.00,2025-09-11,2025-09-14,2025-09-15,209,11,ELECTRICAL,14249.62,-380.38,3,0,5.26,0.00
PO-12822-L01,PO-12822,2025-08-15,CLOSED,Jordan Lee,Eleifend,Eleifend,,,20-0002,GPS Car Navigation Unit - Model 3,MTS,869,869,27.40,26.30,2025-09-05,2025-09-06,2025-09-07,869,0,,23810.60,955.90,1,0,0.00,0.00
PO-12822-L02,PO-12822,2025-08-15,CLOSED,Jordan Lee,Eleifend,Eleifend,,,40-0011,LCD,OTS,970,970,110.99,105.40,2025-09-12,2025-09-18,2025-09-19,970,30,DIMENSIONAL,107660.30,5422.30,6,0,3.09,0.00
PO-12822-L03,PO-12822,2025-08-15,CLOSED,Jordan Lee,Eleifend,Eleifend,,,40-0044,"1.0uF Ceramic Capacitor, 1206",OTS,120,120,196.31,184.50,2025-09-19,2025-09-30,2025-10-01,120,2,ELECTRICAL,23557.20,1417.20,11,0,1.67,0.00
PO-10175-L01,PO-10175,2025-08-16,CLOSED,Sofia Martinez,Access Limited,Access Limited,,,40-0066,Signal Diode,OTS,883,883,210.94,212.00,2025-09-25,2025-10-07,2025-10-08,883,18,ELECTRICAL,186260.02,-935.98,12,0,2.04,0.00
PO-10175-L02,PO-10175,2025-08-16,CLOSED,Sofia Martinez,Access Limited,Access Limited,,,40-0073,4.0 MHz Fixed oscillator,OTS,984,984,93.16,92.60,2025-09-01,2025-09-02,2025-09-03,984,0,,91669.44,551.04,1,0,0.00,0.00
PO-10175-L03,PO-10175,2025-08-16,CLOSED,Sofia Martinez,Access Limited,Access Limited,,,50-0012,"GPS, Front Bezel",MTS,134,134,174.62,171.70,2025-09-08,2025-09-14,2025-09-15,134,0,,23399.08,391.28,6,0,0.00,0.00
PO-11175-L01,PO-11175,2025-08-16,CLOSED,Sofia Martinez,Imperdiet Electronics,Imperdiet Electronics,,,40-0038,GPS Micro controller,OTS,794,794,122.24,128.00,2025-09-02,2025-09-06,2025-09-07,794,16,ELECTRICAL,97058.56,-4573.44,4,0,2.02,0.00
PO-11175-L02,PO-11175,2025-08-16,CLOSED,Sofia Martinez,Imperdiet Electronics,Imperdiet Electronics,,,40-0046,100ohm Resistor,OTS,895,895,200.06,207.10,2025-09-09,2025-09-18,2025-09-19,895,0,,179053.70,-6300.80,9,0,0.00,0.00
PO-11175-L03,PO-11175,2025-08-16,CLOSED,Sofia Martinez,Imperdiet Electronics,Imperdiet Electronics,,,40-0053,"Tantalum Capacitor 4.7uF@4V,A pkg",OTS,996,996,85.68,87.70,2025-09-16,2025-09-14,2025-09-15,996,0,,85337.28,-2011.92,-2,1,0.00,0.00
PO-12175-L01,PO-12175,2025-08-16,CLOSED,Sofia Martinez,Vulputate Foundation,Vulputate Foundation,,,40-0071,Millmax 0666 Socket for 0.020 pins,OTS,705,705,73.15,70.00,2025-09-10,2025-09-22,2025-09-23,705,15,ELECTRICAL,51570.75,2220.75,12,0,2.13,0.00
PO-12175-L02,PO-12175,2025-08-16,CLOSED,Sofia Martinez,Vulputate Foundation,Vulputate Foundation,,,40-0078,IR 40Khz Integrated Receiver Siemen,OTS,806,806,157.45,149.10,2025-09-17,2025-09-18,2025-09-19,806,0,,126904.70,6730.10,1,0,0.00,0.00
PO-12175-L03,PO-12175,2025-08-16,CLOSED,Sofia Martinez,Vulputate Foundation,Vulputate Foundation,,,50-0089,"Screw, M2 x 5, ST, PH, Torx",OTS,907,907,31.69,29.70,2025-09-24,2025-09-30,2025-10-01,907,0,,28742.83,1804.93,6,0,0.00,0.00
PO-10528-L01,PO-10528,2025-08-17,CLOSED,Priya Shah,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,50-0012,"GPS, Front Bezel",MTS,630,630,164.49,171.70,2025-09-07,2025-09-06,2025-09-07,630,0,,103628.70,-4542.30,-1,1,0.00,0.00
PO-10528-L02,PO-10528,2025-08-17,CLOSED,Priya Shah,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,20-0002,GPS Car Navigation Unit - Model 3,MTS,731,731,25.48,26.30,2025-09-14,2025-09-18,2025-09-19,731,0,,18625.88,-599.42,4,0,0.00,0.00
PO-10528-L03,PO-10528,2025-08-17,CLOSED,Priya Shah,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0011,LCD,OTS,832,832,103.29,105.40,2025-09-21,2025-09-30,2025-10-01,832,0,,85937.28,-1755.52,9,0,0.00,0.00
PO-11528-L01,PO-11528,2025-08-17,CLOSED,Priya Shah,Malesuada Limited,Malesuada Limited,,,40-0053,"Tantalum Capacitor 4.7uF@4V,A pkg",OTS,541,541,91.91,87.70,2025-09-15,2025-09-22,2025-09-23,541,0,,49723.31,2277.61,7,0,0.00,0.00
PO-11528-L02,PO-11528,2025-08-17,CLOSED,Priya Shah,Malesuada Limited,Malesuada Limited,,,40-0061,N-Chn Enhan-Md MOSFET,OTS,642,642,176.64,166.80,2025-09-22,2025-10-04,2025-10-05,642,0,,113402.88,6317.28,12,0,0.00,0.00
PO-11528-L03,PO-11528,2025-08-17,CLOSED,Priya Shah,Malesuada Limited,Malesuada Limited,,,40-0069,HE 2 Channel solid state relay (B form),OTS,743,743,44.56,47.40,2025-09-29,2025-09-30,2025-10-01,743,0,,33108.08,-2110.12,1,0,0.00,0.00
PO-12528-L01,PO-12528,2025-08-17,CLOSED,Priya Shah,At Auctor Co,At Auctor Co,,,50-0089,"Screw, M2 x 5, ST, PH, Torx",OTS,452,452,29.94,29.70,2025-09-23,2025-09-22,2025-09-23,452,0,,13532.88,108.48,-1,1,0.00,0.00
PO-12528-L02,PO-12528,2025-08-17,CLOSED,Priya Shah,At Auctor Co,At Auctor Co,,,30-0085,Packaging,MTS,553,553,84.37,82.80,2025-09-30,2025-10-04,2025-10-05,553,0,,46656.61,868.21,4,0,0.00,0.00
PO-12528-L03,PO-12528,2025-08-17,CLOSED,Priya Shah,At Auctor Co,At Auctor Co,,,40-0042,10k Resistor,OTS,654,654,166.76,161.90,2025-09-06,2025-09-15,2025-09-16,654,0,,109061.04,3178.44,9,0,0.00,0.00
PO-10881-L01,PO-10881,2025-08-18,CANCELLED,Alex Morgan,Est Electronics Corp.,Est Electronics Corp.,,,40-0011,LCD,OTS,377,0,110.78,105.40,2025-09-20,,,0,0,,41764.06,2028.26,,,0.00,0.00
PO-10881-L02,PO-10881,2025-08-18,CANCELLED,Alex Morgan,Est Electronics Corp.,Est Electronics Corp.,,,40-0044,"1.0uF Ceramic Capacitor, 1206",OTS,478,0,195.94,184.50,2025-09-27,,,0,0,,93659.32,5468.32,,,0.00,0.00
PO-10881-L03,PO-10881,2025-08-18,CANCELLED,Alex Morgan,Est Electronics Corp.,Est Electronics Corp.,,,40-0051,470 ohm Resistor,OTS,579,0,61.39,65.10,2025-09-03,,,0,0,,35544.81,-2148.09,,,0.00,0.00
PO-11881-L01,PO-11881,2025-08-18,CANCELLED,Alex Morgan,Nunc Ltd,Nunc Ltd,,,40-0069,HE 2 Channel solid state relay (B form),OTS,288,0,47.92,47.40,2025-09-28,,,0,0,,13800.96,149.76,,,0.00,0.00
PO-11881-L02,PO-11881,2025-08-18,CANCELLED,Alex Morgan,Nunc Ltd,Nunc Ltd,,,40-0076,Red/Green SM LED,OTS,389,0,129.28,126.50,2025-09-04,,,0,0,,50289.92,1081.42,,,0.00,0.00
PO-11881-L03,PO-11881,2025-08-18,CANCELLED,Alex Morgan,Nunc Ltd,Nunc Ltd,,,50-0087,GPS Model 3 US Boxed Product Label,MTS,490,0,212.38,205.60,2025-09-11,,,0,0,,104066.20,3322.20,,,0.00,0.00
PO-12881-L01,PO-12881,2025-08-18,CANCELLED,Alex Morgan,Elementum SCI,Elementum SCI,,,40-0042,10k Resistor,OTS,199,0,157.20,161.90,2025-09-05,,,0,0,,31282.80,-935.30,,,0.00,0.00
PO-12881-L02,PO-12881,2025-08-18,CANCELLED,Alex Morgan,Elementum SCI,Elementum SCI,,,40-0049,500mW NPN Transistor,OTS,300,0,41.74,42.50,2025-09-12,,,0,0,,12522.00,-228.00,,,0.00,0.00
PO-12881-L03,PO-12881,2025-08-18,CANCELLED,Alex Morgan,Elementum SCI,Elementum SCI,,,40-0056,1M Resistor,OTS,401,0,120.75,121.60,2025-09-19,,,0,0,,48420.75,-340.85,,,0.00,0.00
PO-10234-L01,PO-10234,2025-08-19,CLOSED,Daniel Kim,Aenean Printing,Aenean Printing,,,40-0078,IR 40Khz Integrated Receiver Siemen,OTS,213,202,157.15,149.10,2025-09-25,2025-09-22,2025-09-23,202,5,DIMENSIONAL,33472.95,1714.65,-3,1,2.48,0.00
PO-10234-L02,PO-10234,2025-08-19,CLOSED,Daniel Kim,Aenean Printing,Aenean Printing,,,50-0089,"Screw, M2 x 5, ST, PH, Torx",OTS,314,314,31.63,29.70,2025-10-02,2025-10-04,2025-10-05,314,10,ELECTRICAL,9931.82,606.02,2,0,3.18,0.00
PO-10234-L03,PO-10234,2025-08-19,CLOSED,Daniel Kim,Aenean Printing,Aenean Printing,,,30-0085,Packaging,MTS,415,415,78.33,82.80,2025-09-08,2025-09-15,2025-09-16,415,0,,32506.95,-1855.05,7,0,0.00,0.00
PO-11234-L01,PO-11234,2025-08-19,CLOSED,Daniel Kim,Justo Inc.,Justo Inc.,,,40-0051,470 ohm Resistor,OTS,124,124,66.01,65.10,2025-09-02,2025-09-07,2025-09-08,124,7,DIMENSIONAL,8185.24,112.84,5,0,5.65,0.00
PO-11234-L02,PO-11234,2025-08-19,CLOSED,Daniel Kim,Justo Inc.,Justo Inc.,,,40-0058,47 ohm Resistor,OTS,225,213,147.81,144.20,2025-09-09,2025-09-19,2025-09-20,213,11,ELECTRICAL,33257.25,812.25,10,0,5.16,0.00
PO-11234-L03,PO-11234,2025-08-19,CLOSED,Daniel Kim,Justo Inc.,Justo Inc.,,,40-0067,2M Resistor,OTS,326,326,25.69,24.80,2025-09-16,2025-09-15,2025-09-16,326,0,,8374.94,290.14,-1,1,0.00,0.00
PO-12234-L01,PO-12234,2025-08-19,CLOSED,Daniel Kim,Access Limited,Access Limited,,,50-0087,GPS Model 3 US Boxed Product Label,MTS,986,986,200.25,205.60,2025-09-10,2025-09-07,2025-09-08,986,20,DIMENSIONAL,197446.50,-5275.10,-3,1,2.03,0.00
PO-12234-L02,PO-12234,2025-08-19,CLOSED,Daniel Kim,Access Limited,Access Limited,,,20-0005,Package Documentation,OTS,136,136,59.30,60.20,2025-09-17,2025-09-19,2025-09-20,136,5,ELECTRICAL,8064.80,-122.40,2,0,3.68,0.00
PO-12234-L03,PO-12234,2025-08-19,CLOSED,Daniel Kim,Access Limited,Access Limited,,,40-0039,USB Connector,OTS,237,225,138.74,139.30,2025-09-24,2025-10-01,2025-10-02,225,0,,32881.38,-132.72,7,0,0.00,0.00
PO-10587-L01,PO-10587,2025-08-20,CLOSED,Jordan Lee,EGETEM,EGETEM,Portland,OREGON,30-0085,Packaging,MTS,911,911,84.21,82.80,2025-09-07,2025-09-15,2025-09-16,911,0,,76715.31,1284.51,8,0,0.00,0.00
PO-10587-L02,PO-10587,2025-08-20,CLOSED,Jordan Lee,EGETEM,EGETEM,Portland,OREGON,40-0042,10k Resistor,OTS,61,61,166.43,161.90,2025-09-14,2025-09-27,2025-09-28,61,0,,10152.23,276.33,13,0,0.00,0.00
PO-10587-L03,PO-10587,2025-08-20,CLOSED,Jordan Lee,EGETEM,EGETEM,Portland,OREGON,40-0049,500mW NPN Transistor,OTS,162,162,44.16,42.50,2025-09-21,2025-10-09,2025-10-10,162,0,,7153.92,268.92,18,0,0.00,0.00
PO-11587-L01,PO-11587,2025-08-20,CLOSED,Jordan Lee,Mauris Quis Circuits,Mauris Quis Circuits,,,40-0067,2M Resistor,OTS,822,822,24.23,24.80,2025-09-15,2025-10-01,2025-10-02,822,0,,19917.06,-468.54,16,0,0.00,0.00
PO-11587-L02,PO-11587,2025-08-20,CLOSED,Jordan Lee,Mauris Quis Circuits,Mauris Quis Circuits,,,40-0074,"Miniature Pushbutton Switch, Right Angle",OTS,923,923,102.65,103.90,2025-09-22,2025-09-27,2025-09-28,923,0,,94745.95,-1153.75,5,0,0.00,0.00
PO-11587-L03,PO-11587,2025-08-20,CLOSED,Jordan Lee,Mauris Quis Circuits,Mauris Quis Circuits,,,50-0016,"GPS, Rear Panel",MTS,73,73,182.82,183.00,2025-09-29,2025-10-09,2025-10-10,73,0,,13345.86,-13.14,10,0,0.00,0.00
PO-12587-L01,PO-12587,2025-08-20,CLOSED,Jordan Lee,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0039,USB Connector,OTS,733,696,148.63,139.30,2025-09-23,2025-09-23,2025-09-24,696,0,,108945.79,6838.89,0,1,0.00,0.00
PO-12587-L02,PO-12587,2025-08-20,CLOSED,Jordan Lee,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0047,51k Resistor,OTS,834,834,18.87,19.90,2025-09-30,2025-10-05,2025-10-06,834,0,,15737.58,-859.02,5,0,0.00,0.00
PO-12587-L03,PO-12587,2025-08-20,CLOSED,Jordan Lee,Cubilia Electronics,Cubilia Electronics,Cumberland,ON,40-0054,Voltage Detector CMOS 4.3V SOT23,OTS,935,935,94.94,99.00,2025-09-06,2025-09-16,2025-09-17,935,0,,88768.90,-3796.10,10,0,0.00,0.00
PO-10940-L01,PO-10940,2025-08-21,CLOSED,Sofia Martinez,Eu Sem Electronics,Eu Sem Electronics,,,40-0049,500mW NPN Transistor,OTS,658,658,41.65,42.50,2025-09-20,2025-09-23,2025-09-24,658,14,DIMENSIONAL,27405.70,-559.30,3,0,2.13,0.00
PO-10940-L02,PO-10940,2025-08-21,CLOSED,Sofia Martinez,Eu Sem Electronics,Eu Sem Electronics,,,40-0056,1M Resistor,OTS,759,759,120.51,121.60,2025-09-27,2025-10-05,2025-10-06,759,23,ELECTRICAL,91467.09,-827.31,8,0,3.03,0.00
PO-10940-L03,PO-10940,2025-08-21,CLOSED,Sofia Martinez,Eu Sem Electronics,Eu Sem Electronics,,,40-0064,Speaker w/drive circuit 3-15volts,OTS,860,860,201.10,200.70,2025-10-04,2025-10-01,2025-10-02,860,9,COSMETIC,172946.00,344.00,-3,1,1.05,0.00
PO-11940-L01,PO-11940,2025-08-21,CLOSED,Sofia Martinez,Praesent Corporation,Praesent Corporation,,,50-0016,"GPS, Rear Panel",MTS,569,569,172.02,183.00,2025-09-28,2025-10-09,2025-10-10,569,12,DIMENSIONAL,97879.38,-6247.62,11,0,2.11,0.00
PO-11940-L02,PO-11940,2025-08-21,CLOSED,Sofia Martinez,Praesent Corporation,Praesent Corporation,,,20-0003,"GPS, Front Bezel Assembly",OTS,670,670,35.76,37.60,2025-09-04,2025-09-04,2025-09-05,670,21,ELECTRICAL,23959.20,-1232.80,0,1,3.13,0.00
PO-11940-L03,PO-11940,2025-08-21,CLOSED,Sofia Martinez,Praesent Corporation,Praesent Corporation,,,40-0035,"GPS, Circuit Board",MTS,771,771,112.27,116.70,2025-09-11,2025-09-16,2025-09-17,771,8,COSMETIC,86560.17,-3415.53,5,0,1.04,0.00
PO-12940-L01,PO-12940,2025-08-21,CLOSED,Sofia Martinez,Est Electronics Corp.,Est Electronics Corp.,,,40-0054,Voltage Detector CMOS 4.3V SOT23,OTS,480,480,101.97,99.00,2025-09-05,2025-09-08,2025-09-09,480,10,DIMENSIONAL,48945.60,1425.60,3,0,2.08,0.00
PO-12940-L02,PO-12940,2025-08-21,CLOSED,Sofia Martinez,Est Electronics Corp.,Est Electronics Corp.,,,40-0062,3k Resistor,OTS,581,581,185.40,178.10,2025-09-12,2025-09-20,2025-09-21,581,18,ELECTRICAL,107717.40,4241.30,8,0,3.10,0.00
PO-12940-L03,PO-12940,2025-08-21,CLOSED,Sofia Martinez,Est Electronics Corp.,Est Electronics Corp.,,,40-0070,"Schottky Diode, 320mV@1mA",OTS,682,682,61.75,58.70,2025-09-19,2025-09-16,2025-09-17,682,7,COSMETIC,42113.50,2080.10,-3,1,1.03,0.00
PO-10293-L01,PO-10293,2025-08-22,CLOSED,Priya Shah,Ante Corp.,Ante Corp.,West Valley City,UTAH,20-0005,Package Documentation,OTS,494,494,59.18,60.20,2025-09-25,2025-09-23,2025-09-24,494,10,PACKAGING,29234.92,-503.88,-2,1,2.02,0.00
PO-10293-L02,PO-10293,2025-08-22,CLOSED,Priya Shah,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0039,USB Connector,OTS,595,595,138.46,139.30,2025-10-02,2025-10-05,2025-10-06,595,18,DIMENSIONAL,82383.70,-499.80,3,0,3.03,0.00
PO-10293-L03,PO-10293,2025-08-22,CLOSED,Priya Shah,Ante Corp.,Ante Corp.,West Valley City,UTAH,40-0047,51k Resistor,OTS,696,696,20.00,19.90,2025-09-08,2025-09-16,2025-09-17,696,7,ELECTRICAL,13920.00,69.60,8,0,1.01,0.00
PO-11293-L01,PO-11293,2025-08-22,CLOSED,Priya Shah,Laoreet,Laoreet,,,40-0064,Speaker w/drive circuit 3-15volts,OTS,405,405,189.26,200.70,2025-10-03,2025-10-09,2025-10-10,405,9,PACKAGING,76650.30,-4633.20,6,0,2.22,0.00
PO-11293-L02,PO-11293,2025-08-22,CLOSED,Priya Shah,Laoreet,Laoreet,,,40-0072,2.7k Resistor,OTS,506,506,77.56,81.30,2025-09-09,2025-09-20,2025-09-21,506,16,DIMENSIONAL,39245.36,-1892.44,11,0,3.16,0.00
PO-11293-L03,PO-11293,2025-08-22,CLOSED,Priya Shah,Laoreet,Laoreet,,,50-0010,"Screw, M3 x 6, ST, PH, Torx",OTS,607,607,154.79,160.40,2025-09-16,2025-09-16,2025-09-17,607,7,ELECTRICAL,93957.53,-3405.27,0,1,1.15,0.00
PO-12293-L01,PO-12293,2025-08-22,CLOSED,Priya Shah,Aenean Printing,Aenean Printing,,,40-0035,"GPS, Circuit Board",MTS,316,316,120.55,116.70,2025-09-10,2025-09-08,2025-09-09,316,7,PACKAGING,38093.80,1216.60,-2,1,2.22,0.00
PO-12293-L02,PO-12293,2025-08-22,CLOSED,Priya Shah,Aenean Printing,Aenean Printing,,,40-0045,Low-dropout 5.0V 100mA Voltage Regulator,OTS,417,417,204.42,195.80,2025-09-17,2025-09-20,2025-09-21,417,13,DIMENSIONAL,85243.14,3594.54,3,0,3.12,0.00
PO-12293-L03,PO-12293,2025-08-22,CLOSED,Priya Shah,Aenean Printing,Aenean Printing,,,40-0052,"Tantalum Capacitor 10uF@16V,B pkg",OTS,518,518,80.60,76.40,2025-09-24,2025-10-02,2025-10-03,518,6,ELECTRICAL,41750.80,2175.60,8,0,1.16,0.00
PO-10646-L01,PO-10646,2025-08-23,CLOSED,Alex Morgan,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0047,51k Resistor,OTS,241,241,18.83,19.90,2025-09-07,2025-09-08,2025-09-09,241,0,,4538.03,-257.87,1,0,0.00,0.00
PO-10646-L02,PO-10646,2025-08-23,CLOSED,Alex Morgan,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0054,Voltage Detector CMOS 4.3V SOT23,OTS,342,342,94.74,99.00,2025-09-14,2025-09-20,2025-09-21,342,0,,32401.08,-1456.92,6,0,0.00,0.00
PO-10646-L03,PO-10646,2025-08-23,CLOSED,Alex Morgan,Egestas Engineering,Egestas Engineering,Grey County,ON,40-0062,3k Resistor,OTS,443,443,172.40,178.10,2025-09-21,2025-10-02,2025-10-03,443,0,,76373.20,-2525.10,11,0,0.00,0.00
PO-11646-L01,PO-11646,2025-08-23,CLOSED,Alex Morgan,Microchips Corp.,Microchips Corp.,,,50-0010,"Screw, M3 x 6, ST, PH, Torx",OTS,152,152,166.17,160.40,2025-09-15,2025-09-24,2025-09-25,152,0,,25257.84,877.04,9,0,0.00,0.00
PO-11646-L02,PO-11646,2025-08-23,CLOSED,Alex Morgan,Microchips Corp.,Microchips Corp.,,,90-0006,Manual - Model 3/500,MTS,253,253,42.93,41.00,2025-09-22,2025-09-20,2025-09-21,253,0,,10861.29,488.29,-2,1,0.00,0.00
PO-11646-L03,PO-11646,2025-08-23,CLOSED,Alex Morgan,Microchips Corp.,Microchips Corp.,,,40-0009,"Power Supply, US",OTS,354,354,99.56,94.10,2025-09-29,2025-10-02,2025-10-03,354,0,,35244.24,1932.84,3,0,0.00,0.00
PO-12646-L01,PO-12646,2025-08-23,CLOSED,Alex Morgan,EGETEM,EGETEM,Portland,OREGON,40-0052,"Tantalum Capacitor 10uF@16V,B pkg",OTS,63,63,76.09,76.40,2025-09-23,2025-10-02,2025-10-03,63,0,,4793.67,-19.53,9,0,0.00,0.00
PO-12646-L02,PO-12646,2025-08-23,CLOSED,Alex Morgan,EGETEM,EGETEM,Portland,OREGON,40-0059,Small-single NPN Transistor,OTS,164,164,156.59,155.50,2025-09-30,2025-10-14,2025-10-15,164,0,,25680.76,178.76,14,0,0.00,0.00
PO-12646-L03,PO-12646,2025-08-23,CLOSED,Alex Morgan,EGETEM,EGETEM,Portland,OREGON,40-0068,P-Chan MOSFET SOT-223,OTS,265,265,36.75,36.10,2025-09-06,2025-09-25,2025-09-26,265,0,,9738.75,172.25,19,0,0.00,0.00
PO-10999-L01,PO-10999,2025-08-24,CLOSED,Daniel Kim,Fringilla Electronics,Fringilla Electronics,,,40-0062,3k Resistor,OTS,939,939,185.05,178.10,2025-09-20,2025-09-24,2025-09-25,939,0,,173761.95,6526.05,4,0,0.00,0.00
PO-10999-L02,PO-10999,2025-08-24,CLOSED,Daniel Kim,Fringilla Electronics,Fringilla Electronics,,,40-0070,"Schottky Diode, 320mV@1mA",OTS,89,89,61.64,58.70,2025-09-27,2025-10-06,2025-10-07,89,3,DIMENSIONAL,5485.96,261.66,9,0,3.37,0.00
PO-10999-L03,PO-10999,2025-08-24,CLOSED,Daniel Kim,Fringilla Electronics,Fringilla Electronics,,,40-0077,Molex 4-pin 0.079 RA Header,OTS,190,180,146.21,137.80,2025-10-04,2025-10-02,2025-10-03,180,2,ELECTRICAL,27779.90,1597.90,-2,1,1.11,0.00
PO-11999-L01,PO-11999,2025-08-24,CLOSED,Daniel Kim,Sodales,Sodales,,,40-0009,"Power Supply, US",OTS,850,850,94.01,94.10,2025-09-28,2025-10-10,2025-10-11,850,0,,79908.50,-76.50,12,0,0.00,0.00
PO-11999-L02,PO-11999,2025-08-24,CLOSED,Daniel Kim,Sodales,Sodales,,,40-0043,1k Resistor,OTS,951,951,174.93,173.20,2025-10-05,2025-10-06,2025-10-07,951,29,DIMENSIONAL,166358.43,1645.23,1,0,3.05,0.00
PO-11999-L03,PO-11999,2025-08-24,CLOSED,Daniel Kim,Sodales,Sodales,,,40-0050,Small-signal PNP Transistor,OTS,101,101,54.93,53.80,2025-09-11,2025-09-17,2025-09-18,101,2,ELECTRICAL,5547.93,114.13,6,0,1.98,0.00
PO-12999-L01,PO-12999,2025-08-24,CLOSED,Daniel Kim,Eu Sem Electronics,Eu Sem Electronics,,,40-0068,P-Chan MOSFET SOT-223,OTS,761,761,34.62,36.10,2025-10-06,2025-10-10,2025-10-11,761,0,,26345.82,-1126.28,4,0,0.00,0.00
PO-12999-L02,PO-12999,2025-08-24,CLOSED,Daniel Kim,Eu Sem Electronics,Eu Sem Electronics,,,40-0075,Single Logic Level P-Channel FET,OTS,862,862,111.74,115.20,2025-09-12,2025-09-21,2025-09-22,862,26,DIMENSIONAL,96319.88,-2982.52,9,0,3.02,0.00
PO-12999-L03,PO-12999,2025-08-24,CLOSED,Daniel Kim,Eu Sem Electronics,Eu Sem Electronics,,,50-0080,"Gasket, Screen, 3.5in",MTS,963,963,190.61,194.30,2025-09-19,2025-09-17,2025-09-18,963,10,ELECTRICAL,183557.43,-3553.47,-2,1,1.04,0.00
PO-10352-L01,PO-10352,2025-08-25,CLOSED,Jordan Lee,Arcu Packaging,Arcu Packaging,Racine,WI,40-0045,Low-dropout 5.0V 100mA Voltage Regulator,OTS,775,775,204.02,195.80,2025-09-25,2025-09-24,2025-09-25,775,16,COSMETIC,158115.50,6370.50,-1,1,2.06,0.00
PO-10352-L02,PO-10352,2025-08-25,CLOSED,Jordan Lee,Arcu Packaging,Arcu Packaging,Racine,WI,40-0052,"Tantalum Capacitor 10uF@16V,B pkg",OTS,876,876,80.45,76.40,2025-10-02,2025-10-06,2025-10-07,876,27,PACKAGING,70474.20,3547.80,4,0,3.08,0.00
PO-10352-L03,PO-10352,2025-08-25,CLOSED,Jordan Lee,Arcu Packaging,Arcu Packaging,Racine,WI,40-0059,Small-single NPN Transistor,OTS,977,977,165.45,155.50,2025-09-08,2025-09-17,2025-09-18,977,10,DIMENSIONAL,161644.65,9721.15,9,0,1.02,0.00
PO-11352-L01,PO-11352,2025-08-25,CLOSED,Jordan Lee,Lectus Labeling,Lectus Labeling,,,40-0077,Molex 4-pin 0.079 RA Header,OTS,686,651,138.08,137.80,2025-10-03,2025-10-10,2025-10-11,651,14,COSMETIC,94722.88,192.08,7,0,2.15,0.00
PO-11352-L02,PO-11352,2025-08-25,CLOSED,Jordan Lee,Lectus Labeling,Lectus Labeling,,,50-0088,"Box with GPS Logo, 5 in x 5 in x 5 in",MTS,787,787,18.64,18.40,2025-09-09,2025-09-21,2025-09-22,787,24,PACKAGING,14669.68,188.88,12,0,3.05,0.00
